Country Name,Country Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Portugal,PRT,,37.53501129,40.17279053,43.56029892,46.71670914,50.96886063,56.08467102,57.23154831,58.64728928,51.14545059,53.86217117,,,,,,58.06573868,65.73982239,57.74359131,58.63613892,60.19021988,67.65432739,78.02365112,94.09114838,100.3580704,103.3754501,106.3196335,,105.9820175,103.6567993,104.8405914,105.8808136,107.401329,106.556778,95.14405823,98.02078247,98.58061218,102.0788193,103.8348389,106.0715637,106.9479523,106.8167801,108.9524689,119.7397308,116.395401,119.1351929,
Paraguay,PRY,15.73052979,16.04272079,16.91819954,17.68148041,18.55340004,19.09464073,20.23117065,22.30891991,23.86240005,25.375,26.67432976,27.67984962,29.32394028,30.16753006,31.12417984,30.82856941,30.48743057,30.09651947,30.2670002,30.18586922,31.00958061,31.10980034,34.30789185,36.84909821,38.55562973,41.35865021,43.95235825,47.63125992,52.00939178,58.73802948,62.10958099,66.22982025,68.07746124,65.93016815,67.08400726,66.91931152,66.35514832,66.24104309,67.18245697,67.48975372,68.32354736,70.39031982,76.5734787,,,,
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,68.40799713,70.62818146,72.92617035,,76.29358673,78.29680634,80.09915924,82.17160797,84.79354095,88.50546265,89.6348877,90.80787659,90.30615997,88.77456665,87.5614624,85.63141632,83.87071991,83.09203339,82.53862,82.240448,82.99623108,
Pacific island small states,PSS,50.49274063,51.74803162,53.64318848,55.23963928,57.72835159,59.31053162,61.02914047,62.86259842,63.68391037,64.56697845,64.82572937,64.83540344,66.22090912,66.06764221,65.22441864,62.64801025,62.3478508,62.79153061,62.69067001,62.66046143,62.53501892,63.62580109,65.56430817,65.79009247,65.64718628,65.6111908,65.48825836,65.69831085,62.87572861,63.72790909,62.76987076,64.3141098,67.58460236,69.26664734,70.13095093,69.78044128,71.33413696,71.31787109,72.37944031,73.55272675,75.70336914,75.8065567,74.39240265,74.21452332,,,
Post-demographic dividend,PST,79.46872711,79.39080811,80.24346924,81.39109039,82.62895203,83.25759125,84.08579254,85.00151825,85.46810913,84.48632813,88.07713318,88.42904663,89.84725189,90.47186279,91.42849731,91.74873352,93.12120819,93.70259857,93.51940155,93.55136871,93.42703247,94.27596283,95.71444702,98.38834381,100.6746292,100.9554062,101.3463211,101.16819,100.0233917,100.121521,100.4860382,101.0831604,101.1595535,101.6671371,100.6598969,101.1933365,100.6457596,100.8055801,101.0349884,100.9930725,101.1660309,100.92836,101.597908,105.5333633,106.3963623,,
French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,,34.92536926,37.40148926,41.01131058,43.0082283,45.65166855,57.39836121,55.16635132,58.97871017,64.80449677,70.06587219,74.32109833,75.48613739,79.2738266,77.41235352,82.82927704,86.3118515,76.17690277,76.66439056,77.6031189,80.05638123,81.45987701,80.69493103,88.75060272,90.88677979,92.61492157,91.73757935,,87.75434113,88.15891266,91.3932724,88.28585815,91.48603058,97.62007904,100.9146271,99.099823,93.98251343,84.05661774,87.86013031,91.66931152,101.1461182,,,,83.8015976,91.17249298,
Romania,ROU,,70.23731232,70.19735718,73.05977631,74.22601318,,,,,,,,,,,,,,,97.33500671,98.68477631,88.53012085,82.00231934,77.75592041,74.98101044,73.64807892,74.35041046,75.50792694,76.61100006,78.41703033,79.26947021,80.50287628,82.3555603,82.74935913,82.75074005,83.71562958,85.06382751,89.22930145,95.35108948,97.9438324,100.2386932,100.4196396,99.36213684,97.88781738,94.77507782,92.25221252,
Russian Federation,RUS,,92.8588562,,,,,96.27623749,,,,,97.96166229,,,,,100.0180969,100.2167587,99.97355652,98.58496094,97.60810852,96.12402344,94.20581055,91.99038696,90.69007111,91.06440735,91.40751648,91.24942017,92.04705048,92.37747955,,,,91.52796173,85.34220886,82.94290161,82.74549866,83.04309845,83.27175903,84.95722961,,92.04779816,96.1664505,98.82531738,100.5862274,104.4831314,
Rwanda,RWA,,2.533799887,,,,,3.229069948,3.499840021,3.770699978,3.97480011,9.528189659,12.60455036,13.36143017,14.65579987,15.09593964,16.26884079,16.21710014,16.1697197,15.9704504,16.67067909,16.25736046,16.25227928,15.70007038,,,,,,,9.333350182,10.65709019,10.84652996,11.56305027,12.85326958,14.51309013,15.98657036,18.0597496,20.66213989,22.66980934,27.20792961,32.76185989,36.33494186,38.39107132,40.15979004,39.11576843,36.68696976,
South Asia,SAS,23.16889954,23.21725082,23.58452034,23.99440002,24.14495087,24.34350967,24.28941917,24.73872948,25.0508194,25.81384087,26.93009949,27.84873009,29.14971924,30.98962021,32.24464035,33.14910126,33.98656845,33.92897034,34.03462982,34.22687149,35.87472153,38.08612823,40.27545166,42.08134842,42.65216827,42.66571045,42.8747406,43.4590416,42.53371811,41.63592911,43.06222916,43.32891846,44.85678101,46.65668869,47.96089172,49.92565918,51.41358185,53.54256821,55.95524979,55.88927078,58.92433929,61.49808121,64.08708954,64.57296753,64.79342651,,
Saudi Arabia,SAU,,,,,,,,,,27.29247093,,,,,,,,,,,,,,,,,,,,,,,,,,86.16687012,,90.35365295,,95.67713165,,,,107.6828766,108.2878799,,
Sudan,SDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.38243103,33.35490036,34.64471817,37.7845192,37.52534103,35.7197113,35.01927948,37.02524948,40.92256927,41.18059158,36.50569153,40.21192169,42.69845963,,,
Senegal,SEN,,9.371580124,10.03485966,,,,,,11.21459007,10.63617039,10.81830978,11.39398956,12.02577019,12.31317043,12.24081993,12.55634975,13.4920702,13.66351032,13.96428967,14.85313988,15.17076969,,15.4874897,,,,14.72379971,14.53931046,14.47632027,15.28732014,15.84729958,16.07868004,17.39681053,,20.00193977,22.0166893,23.71055984,,29.74367905,,35.59769821,40.06776047,,,,49.64675903,
Singapore,SGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,8.008700371,9.672699928,10.68463039,12.34370041,,9.918250084,12.31527042,13.88331032,14.70800018,15.13043022,16.4061203,19.84296989,21.23372078,21.3582592,,,18.90756035,,,,13.87938023,15.34842968,15.77602005,17.1092701,17.93818092,,,,,25.64633942,20.51939011,24.54573059,31.66127014,,,30.3960495,35.00299072,35.69031143,,,48.63547134,47.88010025,48.43679047,,,,
Sierra Leone,SLE,,9.766670227,10.44544029,11.43620968,12.14190006,12.5869503,12.98281956,13.64198971,14.02651024,14.62180042,14.17183971,15.77705002,,,19.89937019,20.99533081,18.97661018,,20.92391014,17.8445797,17.5411396,17.20688057,,,,,,,,,,27.1355896,,,,,,,,,,44.32415009,49.16651154,43.4242897,,43.2502594,
El Salvador,SLV,20.92786026,20.48166084,24.00694084,23.76976967,28.03161049,30.19931984,32.57328033,33.67203903,35.67662048,37.780159,34.15721893,,,36.24240875,36.59801102,,,,40.00032043,39.5223999,,39.74546814,42.21022034,45.09138107,,,,,56.03755951,56.60890961,58.49634171,60.13507843,63.06100845,65.95671082,69.2184906,68.53398132,68.24401855,68.35095215,68.16110229,69.74996948,72.02085114,74.83489227,77.14466858,81.29792786,81.1161499,79.42540741,
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.56855774,97.20950317,94.94786835,94.6519928,,,,
Somalia,SOM,,3.264909983,3.701600075,4.292049885,4.935299873,,6.238409996,3.207309961,2.981829882,3.835930109,4.331560135,12.73773956,12.34807014,12.09033966,12.20798969,11.63068962,10.98361015,,,,,,,,,,,,,,,,,,,,,7.353040218,,,,,,,,,
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.18086243,91.18826294,89.75031281,88.70987701,88.29438019,88.1681366,88.59040833,88.95658112,89.50074005,90.46381378,91.48445892,91.42762756,93.63105011,94.1696167,94.40921021,94.34441376,96.66960907,
Sub-Saharan Africa (excluding high income),SSA,13.07398033,13.14643002,13.54687023,13.91491032,14.14883995,14.69480991,15.21512985,15.78619003,16.61326027,17.53269958,18.71966934,19.99893951,21.38068962,22.63157082,23.6944294,24.15726089,23.69997025,23.87187004,23.81528091,23.21910095,23.34737968,23.53972054,23.53447914,23.64259911,23.84589005,24.35951996,24.59321022,24.92643929,25.41217995,25.75744057,26.32357979,27.58959961,28.70710945,29.82633018,31.35057068,32.30886078,33.36259842,34.3896904,36.43598938,38.27841187,40.20323181,41.05258942,41.79201126,42.19004059,42.74071884,,
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.015330315,,,,9.517560005,
Sub-Saharan Africa,SSF,13.07689953,13.14978981,13.55066967,13.91909027,14.15402985,14.69962025,15.21858025,15.79071045,16.6187706,17.53882027,18.7264595,20.00683975,21.39016914,22.64122963,23.70549965,24.16815948,23.7108593,23.88261032,23.82588005,23.22941017,23.35758018,23.54956055,23.5442791,23.65205002,23.85527992,24.36819077,24.60180092,24.93412018,25.41905022,25.76350021,26.32933998,27.59481049,28.71191978,29.83128929,31.35514069,32.31380844,33.36719131,34.39397049,36.43967819,38.28179932,40.20616913,41.05546951,41.79502869,42.19234085,42.742939,,
Small states,SST,41.83837891,41.95737839,43.11801147,43.87857056,44.26433945,46.39492035,47.57126999,48.53105164,49.08216858,49.6178894,50.22212982,49.61407089,49.88560867,50.48670959,50.73038864,51.13354874,51.29246902,51.27853012,51.61090851,51.6006813,52.9417305,54.24425888,55.02185822,55.68965149,56.63758087,58.15147018,58.94079971,60.08998871,59.68201065,60.35480881,61.09370041,62.13516998,63.27684021,64.24685669,66.02649689,66.80718231,67.7218399,68.58692169,69.05918121,70.13848114,71.09818268,71.35552216,70.2607193,69.52863312,69.6917572,,
Sao Tome and Principe,STP,,13.44775009,15.18976974,,,,29.27006912,27.50915909,,,,24.15320969,30.65611076,39.10292053,40.35065842,,,30.00114059,35.39804077,,,,,,,,,,,,,,,37.48334885,40.10914993,43.1704216,,48.8039093,46.13800812,52.07474136,52.96369934,51.42362976,59.22914886,65.91419983,76.89806366,84.93818665,86.19448853
Suriname,SUR,,36.77959061,36.77095032,40.71892166,42.59622955,44.98057938,45.97185135,47.45486069,49.35131073,49.12812042,50.98643112,34.6780014,44.41767883,45.67879868,47.21545029,56.38319016,62.62273026,60.20708084,58.9681282,58.16379166,57.29111099,58.91822815,63.48823166,54.26081848,,,,,,,,70.79649353,70.17722321,,,68.20285797,72.1287384,74.08482361,76.28450775,75.06954956,79.32949066,77.44944763,78.29338837,78.94824982,77.43170166,81.14267731,
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,87.26703644,87.69019318,89.12667084,91.11766815,91.59387207,84.25428009,84.7976532,85.87769318,86.32440948,88.27957153,90.46932983,92.99198151,93.7164917,93.10498047,92.67738342,92.03939819,91.98377991,92.64295959,93.13050842,93.36592102,91.81704712,91.92215729,92.46653748,
Slovenia,SVN,,,,,,,,,,,,,61.43891144,71.11759186,79.60259247,83.87313843,84.2525177,84.28471375,85.22247314,85.97168732,87.24408722,88.00447083,88.3008194,88.30094147,88.48413849,89.98995209,90.1204071,91.79393768,92.69809723,99.37045288,100.9327927,106.5929565,107.5047531,109.0224533,97.15493011,97.12325287,96.83547211,98.25644684,98.10134888,97.79403687,97.85897827,97.84590149,97.8559494,110.9479599,110.6707535,,
Sweden,SWE,,85.8515625,76.9471817,86.57491302,82.3738327,82.46292877,78.17272949,77.89042664,80.19988251,84.90904236,86.32791138,87.89827728,86.99069214,86.70922089,86.16087341,85.19386292,89.66165161,88.75971985,90.0687027,89.77620697,89.71539307,90.20915222,91.68816376,120.8168488,126.8032074,130.8143463,135.2424011,139.2219391,155.7763367,156.6057739,151.9077454,147.6893463,143.9687958,137.0635986,103.3311996,104.1105194,103.6306915,102.6395111,101.5904617,99.69329071,98.19065857,96.91104126,98.03958893,128.4630432,132.9109344,140.4588318,
Swaziland,SWZ,16.30878067,17.95766068,20.74173927,23.4219799,26.01981926,28.36160088,29.2147007,31.31555939,32.14001083,33.23237991,33.71802902,,,,,37.59532166,,,,,,,49.29288101,46.67544937,47.09931183,47.19409943,47.33686829,,45.78504181,44.48611832,41.98171997,41.83119965,42.11219025,41.41442871,44.75650024,46.62028885,50.33872986,53.98738098,,54.08877182,57.97357941,59.9112587,61.40618134,62.99311829,66.02809143,,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,26.87093925,28.93720055,31.33605957,33.50791168,38.32032013,36.97034836,31.24522972,,42.15615082,46.0759697,50.88291931,58.62617111,68.78443146,72.69792938,107.3422165,109.6280365,110.4126663,112.4389572,113.7068863,111.7185516,,111.0290527,113.1624374,112.8297195,115.9710083,112.9934235,114.3665237,,99.56585693,73.7257309,72.86808014,66.75550842,70.65727997,74.96775055,74.97174835,81.79544067,74.56233215,78.48693085,75.65267181,75.52359772,74.13150024,71.90659332,80.88999939,78.39479828,79.14945221,81.6024704,
Syrian Arab Republic,SYR,,34.66950989,37.87599945,40.79967117,42.7722702,43.42126083,44.81626129,45.64133072,47.13375092,48.52350998,47.69234085,47.30791855,48.10733032,50.17477036,52.98849106,54.90423965,56.22673035,56.58002853,55.11500931,53.42358017,50.80084991,48.38742828,46.11016083,45.23929977,44.05134964,42.96670151,42.02901077,41.90184021,42.766819,43.13544083,43.98995972,45.58895111,47.41436005,62.98358917,66.45336151,69.97216797,71.10704041,72.13780975,72.57158661,72.00054932,72.85700226,75.29689789,77.28964233,50.48921967,,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,,1.901059985,2.055840015,,2.175699949,2.380389929,2.696099997,3.179359913,,,,,,,,6.243669987,,5.656849861,,5.831359863,6.637680054,,,,7.223609924,8.111189842,8.464300156,8.768500328,9.573969841,10.07234955,10.77262974,12.50792027,13.40915012,14.79222965,15.19489002,15.67273998,16.09082031,18.54182053,20.99778938,23.0561409,22.65208054,23.12828064,22.40279007,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,27.22872925,33.69118881,38.75630951,42.86500168,40.91608047,41.85778046,47.40201187,49.7407608,48.659729,45.89765167,41.24842072,38.23738098,34.03929901,32.32130814,31.95750999,33.34101868,34.89305878,37.15290833,38.47900009,38.76599121,38.5875206,40.3224411,42.78620148,45.07278061,46.74343109,50.1217308,53.85974121,56.50749969,57.9823494,59.00827026,59.17805099,59.32509995,59.85702133,61.55823135,63.26998901,64.42089081,66.55004883,70.47933197,73.18695831,76.47071838,79.52639008,82.52693939,84.58029175,87.28321838,86.23194885,,
Europe & Central Asia (IDA & IBRD countries),TEC,84.04035187,84.04247284,84.65487671,85.18424225,85.5463028,86.06211853,86.38742065,86.8186264,87.13246918,87.17466736,87.46457672,87.41056824,87.60442352,87.81004333,88.22812653,88.88314819,89.59358215,89.7926712,89.96266174,89.6812973,89.11022949,87.63046265,86.28385162,85.5125885,84.69394684,85.08416748,84.98771667,85.35481262,86.35659027,87.70748901,88.3188324,90.41529846,91.78501892,92.70021057,89.61244202,87.77416229,88.83280182,89.91708374,89.9765625,88.920578,90.85881805,92.67394257,93.30294037,98.39685822,99.03053284,,
Togo,TGO,,6.950660229,8.350870132,9.328229904,10.90555954,13.69001007,17.70469093,21.80351067,25.18700027,29.0316391,31.66971016,,30.11401939,26.44115067,21.70293045,18.59235001,18.98232079,18.53792953,20.9249897,19.28309059,21.52737045,20.42847061,20.17000008,,19.9312706,21.98855972,23.52154922,24.05456924,,29.60956001,32.12369156,34.86473083,38.94120026,41.10475159,42.60636139,45.02996826,47.0067215,44.02508926,,,,54.70859146,,,,,
Thailand,THA,,18.12479019,19.28930092,20.76659012,22.51844025,23.5194397,25.41312981,27.26651001,27.67028046,27.57407951,27.7779007,28.61844063,28.88307953,,30.35593033,30.63586044,30.15266037,29.27145004,28.16300011,27.89999962,28.50469017,30.25373077,33.46384048,37.60197067,42.58449173,47.83720016,54.21815109,57.5272789,61.1701088,,,62.79441071,64.54839325,,66.88921356,71.55975342,71.76229858,77.4421463,78.22380066,80.85282898,83.62145233,87.44396973,87.12412262,86.20558929,127.7326736,129.001709,
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,103.4495316,101.6992264,94.13388824,81.65213776,81.51754761,,,,73.8575592,73.20059204,74.8132019,77.24015045,79.60147858,80.33122253,80.4129715,81.40094757,82.45760345,83.20245361,83.67929077,84.43119049,85.60907745,86.80610657,87.89465332,,,
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.34142303,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,26.86861992,28.27569008,31.57793045,33.8021698,39.0585289,40.81224823,43.45201111,45.79384995,47.08234024,70.85658264,71.43804169,72.13300323,73.09320068,73.8878479,74.69921875,52.12361908,75.7338028,75.84584808,75.96708679,75.91369629,75.76673126,76.22427368,76.85964966,76.84751892,77.59390259,78.65850067,80.0165329,80.74620056,82.60874176,83.70281219,85.33531189,86.09098816,87.30705261,85.13333893,86.41095734,86.77870941,86.7301712,86.41797638,87.7064209,88.50720215,89.83666992,89.2904892,89.67407227,93.57817841,94.08927917,,
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0331192,43.30472946,46.44285965,55.06486893,53.55176926,,,50.84947968,61.85818863,67.45552063,70.63642883,71.81704712,70.77572632,73.07430267,76.76470947,
Middle East & North Africa (IDA & IBRD countries),TMN,24.5345192,24.49901962,27.25795937,28.73768997,30.29722023,32.68904114,35.04632187,37.43778992,39.56631851,40.97080994,41.97790146,42.70819092,44.11291122,45.07099915,46.20415115,47.53170013,49.73492813,51.21654892,51.91468811,53.07205963,56.07336044,56.41387939,56.1623497,57.74440002,60.55157089,60.90927887,61.07826996,62.64543915,64.27494049,65.89981842,67.02049255,67.92764282,68.6319809,69.5684967,70.64173126,70.42153168,70.73068237,69.5583725,70.60475922,72.25010681,73.10832214,76.8364563,77.96701813,75.44759369,76.20593262,,
Tonga,TON,86.57746887,86.07063293,82.28340149,80.49432373,80.71867371,79.12861633,,,84.78002167,,,105.3682709,108.7939377,107.8748169,95.83074951,87.29440308,81.25224304,,,,98.43166351,98.96528625,,106.9446182,,,,,95.78600311,105.3272171,106.5121689,106.1781311,110.8937302,119.9283905,105.5990372,,101.5149307,104.9147263,104.231369,103.8714676,104.1587372,104.5697403,91.14111328,90.64256287,90.09937286,,
South Asia (IDA & IBRD),TSA,23.16889954,23.21725082,23.58452034,23.99440002,24.14495087,24.34350967,24.28941917,24.73872948,25.0508194,25.81384087,26.93009949,27.84873009,29.14971924,30.98962021,32.24464035,33.14910126,33.98656845,33.92897034,34.03462982,34.22687149,35.87472153,38.08612823,40.27545166,42.08134842,42.65216827,42.66571045,42.8747406,43.4590416,42.53371811,41.63592911,43.06222916,43.32891846,44.85678101,46.65668869,47.96089172,49.92565918,51.41358185,53.54256821,55.95524979,55.88927078,58.92433929,61.49808121,64.08708954,64.57296753,64.79342651,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,13.07689953,13.14978981,13.55066967,13.91909027,14.15402985,14.69962025,15.21858025,15.79071045,16.6187706,17.53882027,18.7264595,20.00683975,21.39016914,22.64122963,23.70549965,24.16815948,23.7108593,23.88261032,23.82588005,23.22941017,23.35758018,23.54956055,23.5442791,23.65205002,23.85527992,24.36819077,24.60180092,24.93412018,25.41905022,25.76350021,26.32933998,27.59481049,28.71191978,29.83128929,31.35514069,32.31380844,33.36719131,34.39397049,36.43967819,38.28179932,40.20616913,41.05546951,41.79502869,42.19234085,42.742939,,
Trinidad and Tobago,TTO,,44.11914825,44.85483932,43.46205902,,,,55.66812897,,,,70.23922729,76.49360657,78.78427124,81.39755249,81.48721313,82.7964325,84.1027832,85.0734024,83.2077713,83.16883087,80.3754425,79.6962204,79.91998291,,,,,,,,,,,85.51154327,,,,,,,,,,,,
Tunisia,TUN,,22.44325066,22.49098969,21.90197945,21.46353912,20.95124054,20.95293045,21.61901093,23.11889076,24.31842995,25.16473007,25.68536949,28.6504097,32.10813904,34.46733856,36.73892975,39.55786896,39.30263901,40.65903091,44.24549866,44.85169983,45.30210876,46.24343109,48.88618851,53.44144821,56.99982071,60.5557785,61.90330887,68.42967224,72.35648346,74.63600922,76.59661865,78.04818726,77.54763794,81.64904785,84.80422211,86.9571228,90.66783142,92.50601959,90.78479004,90.42878723,92.05757141,,90.14177704,87.63240814,88.20406342,
Turkey,TUR,,26.11731911,28.18213081,28.9281292,28.96533012,,32.17826843,34.25984955,36.24301147,36.47243118,38.46411896,37.62874985,38.44889069,38.98279953,40.42417908,,44.38314056,45.70695877,47.56483078,49.72969818,50.28557968,51.98358154,53.59160995,57.00600815,58.64007187,61.29222107,,61.04795074,,70.77249908,72.72325897,82.86296844,87.4383316,89.33309174,86.23548126,83.42687225,87.45043182,89.95084381,88.28604889,79.88903809,84.20423126,88.30725861,85.10723877,100.2779388,102.5412369,102.4887619,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.37036896,,,,,,,,,,,,,80.76663971,86.1631012,
Tanzania,TZA,2.654269934,2.722850084,2.676539898,2.768079996,3.047869921,3.069030046,3.166909933,3.292239904,3.331360102,3.387020111,3.31050992,3.058199883,3.045639992,3.073090076,3.057090044,3.412319899,3.604520082,3.87729001,4.262559891,4.557799816,,5.344679832,5.353579998,5.343689919,5.311870098,5.319990158,5.216770172,5.635700226,,,,,,,,,,,,,31.14370918,,34.24489975,32.25608063,,,
Uganda,UGA,3.862299919,,,3.912800074,3.874370098,3.881269932,4.572629929,4.677499771,4.74657011,4.832369804,5.185070038,5.489870071,8.168439865,7.255839825,8.526820183,9.135279655,10.52845955,11.55319023,12.06725025,,11.41954041,10.55539036,10.20580006,10.04648018,10.20882034,10.44978046,,9.856399536,,,,,,,19.37401962,,,24.51641083,,,,,,,,23.23653984,
Ukraine,UKR,,,,,,,,,,,,97.32112122,97.7938385,98.5997467,98.06939697,97.3936615,96.7508316,,95.84005737,,93.79102325,92.21855927,91.00865173,89.84853363,89.77844238,,,,,101.4259262,103.8035583,105.4156494,106.1700668,106.682991,102.2942505,96.99604034,97.67862701,97.06345367,96.05104828,94.93582153,95.09127045,93.24954224,97.10629272,98.3499527,99.23693848,,
Upper middle income,UMC,39.24631119,43.94287872,48.42861176,51.79777145,51.74172974,52.61579132,56.95795822,58.05863953,56.41117859,58.78641129,54.89067841,52.23498917,48.72089005,47.0013504,46.91365814,43.38394165,49.50177002,51.16180038,52.47739029,53.19007111,53.84825897,55.58512878,57.9440918,60.08417892,61.63576889,64.30046082,67.2071228,68.7542572,70.3035965,71.26947021,71.38279724,71.4464035,71.57830048,71.69463348,72.57849884,73.48213959,75.24813843,77.66783142,80.47106171,82.97477722,85.86842346,88.26165771,89.91280365,93.47692108,94.22823334,94.09165955,
Uruguay,URY,58.77006912,60.00603104,62.32204819,64.02445984,63.43571854,60.54821014,61.09688187,60.04285812,58.88977814,58.38516998,,65.39906311,66.36136627,68.74594116,71.22479248,71.92208099,73.62754059,73.64633179,76.72680664,78.44210815,81.21089172,83.82154083,82.54244232,81.11427307,80.85456848,82.38668823,85.79959869,,89.13580322,92.10256195,98.24417877,101.5856705,106.1133194,109.1308365,106.9759293,101.2155075,100.8120499,91.83188629,87.68624878,90.07377625,90.29585266,,,107.9673767,95.07186127,,
United States,USA,,83.84320068,84.84906006,,85.16272736,85.18713379,85.36267853,85.40564728,85.09819794,78.57421875,90.8430481,89.5338974,92.75406647,92.92421722,94.91506195,93.9609375,95.04894257,95.24610138,,,91.00752258,90.87973785,,95.36197662,96.47335815,95.05888367,94.72489166,,94.82893372,94.04444122,93.17204285,93.95050812,93.28764343,95.00524139,95.50248718,95.67317963,95.40374756,96.07393646,95.97541809,95.41825104,94.31130981,94.67604828,94.98032379,95.92958069,97.56468964,,
Uzbekistan,UZB,,,,,,,,,,,,105.4579697,,,,,106.7276764,,,102.7440109,101.3066864,99.40493011,98.35635376,94.88838959,92.76911926,92.48090363,,,,85.55712891,86.46730042,,,96.8782196,97.97679901,89.748909,90.39041138,92.47364807,91.96515656,94.03292084,94.89774323,95.41349792,97.25190735,96.59037781,96.33351898,95.6401825,95.92394257
St. Vincent and the Grenadines,VCT,,19.79317093,24.6313591,,29.31166077,27.91896057,28.38320923,,,,,,42.57635117,,39.63615036,32.6599884,35.93112946,47.48392105,39.76374054,,,60.07061005,,,,,,,,,82.50084686,84.59938049,87.64025116,86.28295135,94.30436707,89.4703064,,103.9785309,108.2682266,109.4752579,107.5287018,103.553833,100.9788666,102.9720612,104.6867065,106.4362564,
"Venezuela, RB",VEN,,32.75453186,35.49671936,37.67750931,39.37714005,40.54708862,43.73323822,45.10087967,45.42470169,46.21445847,47.01205063,47.63779831,48.58469009,50.21232986,51.36183167,53.50479126,55.06882095,55.66389847,55.92176056,55.49940109,55.49662018,55.6672287,56.43429947,56.81163025,,,,,,56.54874039,59.32582855,63.08152008,66.89511108,68.02864075,70.58162689,72.95439148,75.61009216,78.14586639,79.91281128,80.89369202,80.94776154,82.06468201,84.39414978,92.12467957,91.61128235,89.66400909,
British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.48697662,97.08679962,99.59159851,106.6893387,108.052948,103.2240677,,97.00299835,101.6024017,96.24624634,97.60359192,98.30930328,97.73732758,98.73355865,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,,,,,,,35.88936996,37.74584961,,,43.4341507,,,,,,,,,,34.81626892,,,,,,,,57.83802032,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,5.776169777,6.222980022,6.688960075,7.155529976,8.177049637,9.116239548,10.45125008,12.04008007,12.55634975,,12.65585041,12.79736042,,14.68669033,,,,,,15.23952007,,17.74008942,,,,,,,,30.2986393,34.66286087,35.72502136,39.55475998,40.35055161,42.75561905,,,,,,59.53269958,,,,,54.81584167,
World,WLD,41.30324936,42.84151077,44.61668015,46.03860855,46.23342896,46.69826889,48.29111862,49.3255806,49.21611023,50.24898148,49.60877991,48.82201004,47.97106934,47.89498138,48.20040894,47.02479172,49.88557816,50.67808914,51.04087067,51.0672493,51.43231964,52.53334045,53.87561035,55.30244827,56.2640686,57.24610138,58.24988937,59.07741928,59.28495026,59.40047836,60.05509186,60.44395828,61.23078156,62.16466904,62.95592117,63.77941132,64.73458099,66.32566071,67.95053864,68.88536835,70.80513763,72.37658691,73.70622253,75.37905121,76.44637299,76.42307281,
Samoa,WSM,56.02791977,,,54.12033081,,65.88301086,67.17780304,70.20767975,70.7798996,71.89129639,76.00734711,76.7226181,82.77961731,,,,81.5116806,,,,,,,,76.47575378,75.87571716,74.40296936,111.6664963,77.90486908,78.98023987,78.47190094,80.40664673,81.49819183,83.71569061,83.59658051,82.95329285,83.73960876,83.88574219,,86.12700653,87.65931702,86.37068176,85.71044922,,86.85121918,84.95603943,
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.78345108,,46.0602417,,46.60960007,47.19998932,45.65373993,,,42.29629135,,43.37461853,45.43093109,46.2361412,48.62466049,,,
